index,Unnamed: 0,id,text,exp_tag,amb_tag,extract_tag,tobacco_warning
167,167,swishersweets 573,Your ticket to a Sweet Saturday     ,False,False,#SwisherSweets  #Swishers  #SmokeBreak  #SinceDayOne  #Cigarstagram  #Classic,False
168,168,swishersweets 215,We could all use some retail therapy rn ,False,False,#SSGear,False
169,169,swishersweets 229,justinavalentine in the Lab with the winner of the  Drop a 🎉if you voted for Swerve👇,False,False,#SwisherSweets  #BlendBattle,False
170,170,swishersweets 765,Nothing makes a mango crazy like running out of Swishers Stock up fam,False,False,None,False
171,171,swishersweets 771,The Original  Tag your OG in the comments below,False,False,#SinceDayOne,False
172,172,swishersweets 759,Catch Limited Edition Maui Pineapple in the wild but only while supplies last,False,False,None,False
173,173,swishersweets 76,Dont forget to take a break today you earned it,False,False,#BLK ,False
174,174,swishersweets 188,Smoking a Banana Daiquiri is way easier than making one  Who tried our Limited Edition Banana Daiquiri yet,False,False,None,False
175,175,swishersweets 62,Meet your new favorite hoodie swishergearcom to get it,False,False,None,False
176,176,swishersweets 89,Drop a 🔥  if you got your new favorite gear as part of our sale  If you haven’t what are you waiting for Deal ends tomorrow fam ,False,False,#LaborDay  #SSGear,False
177,177,swishersweets 611,Its Swisher season    ,False,False,#Swisher  #SwisherSweets  #SinceDayOne  #SmokeBreak  #LightItUp,False
178,178,swishersweets 177,Y’all aren’t ready for this Introducing   Every Friday for the next five weeks we will be sitting down virtually with some of your favorite artists They will be answering YOUR questions and spitting some bars based on topics that you submit  Tune in Fridays  7pm EST Don’t miss it,False,False,#FreestyleFriday,False
179,179,swishersweets 163,MDW is here and with it comes 25 off our store Stock up before you show out ,False,False,#SSGear  #MemorialDaySales,False
180,180,swishersweets 605,Late night feelin right    ,False,False,#SwisherBlack  #Swisher  #SwisherSweets  #SinceDayOne  #SmokeBreak  #LightItUp,False
181,181,swishersweets 639,Share the ,False,False,#SweetLife,False
182,182,swishersweets 375,Love at first Leaf Double tap if Leaf is your goto,False,False,None,False
183,183,swishersweets 413,A MINI Green goes a long way,False,False,None,False
184,184,swishersweets 407,Honey you couldn’t handle it,False,False,None,False
185,185,swishersweets 361,Feeling sweet like Honey Leaf,False,False,None,False
186,186,swishersweets 349,We hit up Chicago complexcon with TaylorBennett and learned the moves he has planned for the future Get on his level here🔥,False,False,None,False
187,187,swishersweets 348,Honey so good you had to leave the rest behind,False,False,None,False
188,188,swishersweets 406,Strawberry szn,False,False,None,False
189,189,swishersweets 360,Double tap if you’re hitting the hometown bars before Thanksgiving,False,False,None,False
190,190,swishersweets 374,Mango the official ‘rillo of Ladies Night,False,False,None,False
191,191,swishersweets 412,Whos feeling this Leaf Tag your honeys below    ,False,False,#SmokeBreak  #LightItUp  #Swishers  #SwisherSweets  #Cigarstagram  #Cigarillos  #SinceDayOne  #Leaf,False
192,192,swishersweets 638,Tropical is an attitude not a latitude,False,False,None,False
193,193,swishersweets 162,Stock extra Swisher Sweets for Memorial Day Weekend,False,False,None,False
194,194,swishersweets 604,Like if Banana Smash is in your starting lineup    ,False,False,#BananaSmash  #EncoreEdition  #SwisherSweets  #Swisher  #SinceDayOne  #SmokeBreak  #LightItUp,False
195,195,swishersweets 610,Who want the smoke 👇👇    ,False,False,#FridayFeeling  #SwisherSweets  #Swisher  #SinceDayOne  #SwisherClassic  #SmokeBreak  #LightItUp,False
196,196,swishersweets 88,LAST DAY TO SAVE Don’t miss out on this deal Up to 35 off bundled merch at swishergearcom ,False,False,#LaborDay  #LaborDaySale  #SSGear,False
197,197,swishersweets 176,Who’s ready to tune in on our Instagram to see JustinaValentine freestyle and answer your questions during ,False,False,#FreestyleFriday,False
198,198,swishersweets 63,Leaf the rest behind Double tap if youre on this one ,False,False,#SSLeaf,False
199,199,swishersweets 77,Big news from our guy TylaYaweh  the  The Hometown Grant is BACK   You know the drill we’re awarding 10k to an artist who has what it takes to make it big time Hit the link in bio to apply ,False,False,#SSArtistProject #Orlando  #LifeisSweet  #SSAPGRANT,False
200,200,swishersweets 189,Kinda into these solo smoke seshes,False,False,None,False
201,201,swishersweets 758,V PINEAPPLE 🍍🍍🍍,False,False,None,False
202,202,swishersweets 770,You my  girl,False,False,#Diamond,False
203,203,swishersweets 764,The future is fusion,False,False,None,False
204,204,swishersweets 228,Shes taking you on Swerves journey from the Lab to a store near you,False,False,#SwisherSweets ,False
205,205,swishersweets 572,❄️❄️ Brr ❄️❄️     ,False,False,#SwisherSweets  #Swishers  #SmokeBreak  #SinceDayOne  #Cigarstagram  #Diamond  #IcedOut  #LightItUp,False
206,206,swishersweets 214,You already know we had to do another opportunity for y’all to win a brandnew laptop  How else are you supposed to stay connected while you’re socially distancing yourselves Comment below with your top five Classic Swisher Sweets blends to enter As always 24 hours only to qualify NO PURCHASE NECESSARY Void where prohibited Must be legal US resident 21 See link in bio for full rules Each person that submits a comment will receive an entry in the sweepstakes,False,False,#SocialDistancing  ,False
207,207,swishersweets 200,Let’s run it back We’ve got ANOTHER laptop ready to be yours to help entertain you during the quarantine  All you have to do is comment below what your favorite song out right now is NO PURCHASE NECESSARY Void where prohibited Must be legal US resident 21 See link in bio for full rules Each person that submits a comment will receive an entry in the sweepstakes,False,False,#SocialDistancing  ,False
208,208,swishersweets 566,licks lips    ,False,False,#SwisherSweets  #Swishers  #SmokeBreak  #SinceDayOne  #Cigarstagram  #CocoBlue  #LimitedEdition,False
209,209,swishersweets 599,Hang in there fam you’re halfway to the weekend    ,False,False,#SwisherSweeties  #Cigarstagram  #Cigarillos  #LadiesWhoSmoke  #BabesWhoSmoke  #Swishers,False
210,210,swishersweets 216,Quarantining yourself would be a whole lot easier with a NEW TV huh Tag below who you’re being socially responsible with by staying indoors together and you could be Netflix and chilling with this brand new flat screen TV As always 24 hours to qualify NO PURCHASE NECESSARY Void where prohibited Must be legal US resident 21 See link in bio for full rules Each person that submits a comment will receive an entry in the sweepstakes,False,False,#SocialDistancing  ,False
211,211,swishersweets 570,Light up the night     ,False,False,#SwisherSweets  #Swishers  #SmokeBreak  #SinceDayOne  #Cigarstagram  #LightItUp  #Burning,False
212,212,swishersweets 564,Happy Holidays Make it a sweet one    ,False,False,#MerryChristmas  #SwisherSweets  #Swishers,False
213,213,swishersweets 202,Youll never guess what we found in the vault ANOTHER FLATSCREEN You know were sending it out to the fam so heres how to win  Tag a homie whos always got your back and well hook one of you up with this new screen Stay safe and thank that friend soon cause this giveaway is only good for 24 hours NO PURCHASE NECESSARY Void where prohibited Must be legal US resident 21 See link in bio for full rules Each person that submits a comment will receive an entry in the sweepstakes,False,False,#SocialDistancing  ,False
214,214,swishersweets 558,was legendary Thanks to all the artists for bringing the heat and to all the fans for showing your support See you next year✌️    ,False,False,#NOLATakeover  #SwisherArtistProject   #SwisherSweets,False
215,215,swishersweets 799,Post up with the smoothest Mini Cigarillos in the game ,False,False,#ShortAndSmooth  #DiamondCigarillos,False
216,216,swishersweets 772,Unsweet and hard to beat,False,False,None,False
217,217,swishersweets 766,Have you tried Green Sweets There’s no time like the present,False,False,None,False
218,218,swishersweets 49,You know we had to drop another Limited Edition pack before the end of the year   Peep the newlook Swisher Sweets Green available for a limited time in Camo packaging ,False,False,#SSlimitededition  #SSGreen,False
219,219,swishersweets 809,to IAmCardiB showing out with her new boots Tag someone who needs these in their life,False,False,#FBF  #SwisherSweets ,False
220,220,swishersweets 61,Dont let the size fool ya These sticks pack a punch ,False,False,#SSMINI,False
221,221,swishersweets 75,Name a better duo than a fresh Swisher Sweets classic cigarillo and a cold beer Name a better duo than a fresh Swisher Sweets classic cigarillo and a cold beer ,False,False,#NationalDrinkBeerDay  #NationalDrinkBeerDay,False
222,222,swishersweets 606,The next grant opportunity is here This time we’re looking for a visual artist to help us design the official NOLA Takeover tshirt and if selected you’ll receive 1000 Click the link in our bio for details on how to apply    ,False,False,#SwisherArtistProject  #NOLATakeover  #SwisherSweets  #GrantProgram,False
223,223,swishersweets 160,Feelin like you want to flex on em Hit the link in bio and load up your cart Everything is 25 off rn ,False,False,#SSGear  #MemorialDaySales,False
224,224,swishersweets 174,It’s the weekend… time to CHERRYish some 💨,False,False,#BLK ,False
225,225,swishersweets 612,Waiting for bae to pass the Swisher like    ,False,False,#TeamSwisher  #SwisherSweets  #Swisher  #SinceDayOne  #SwisherClassic  #SmokeBreak  #LightItUp,False
226,226,swishersweets 148,YOU ARE NOW ROCKING WITH THE REALEST Give your smoke session the VIP treatment with Swisher Sweets LEAF Cognac,False,False,None,False
227,227,swishersweets 389,Double tap if your favorite part of the game is the tailgate,False,False,None,False
228,228,swishersweets 362,White Grape the champagne of Swishers,False,False,None,False
229,229,swishersweets 404,The OG summer blend,False,False,None,False
230,230,swishersweets 410,Midweek mood Click the link in our bio to leave the rest behind✌️,False,False,None,False
231,231,swishersweets 376,Hey Honey got a Leaf,False,False,None,False
232,232,swishersweets 438,S for Shaq or Summer Twist You decide,False,False,None,False
233,233,swishersweets 439,Took this mogul out to sea⛵️ ,False,False,#SummerTwist,False
234,234,swishersweets 411,Turns out Im 100 that BLEND,False,False,None,False
235,235,swishersweets 377,It’s the end of Daylight Savings today so start that party an hour early,False,False,None,False
236,236,swishersweets 363,The ultimate Friendsgiving smoke starts with Leaf,False,False,None,False
237,237,swishersweets 405,So good it deserves an award 🏆,False,False,None,False
238,238,swishersweets 388,Real friends always have a spare,False,False,None,False
239,239,swishersweets 149,The party starts…now  Turn up the volume on those summer nights with our Swisher Sweets Original RED in one of our FOUR summertime pouches Comment with your favorite color ,False,False,#SummerPromo  #SummerEdition  #SummerisSweet,False
240,240,swishersweets 175,Nah I’m so hot this Leaf lit itself… Nah I’m so hot this Leaf lit itself…,False,False,None,False
241,241,swishersweets 613,Teamwork makes the dream work    ,False,False,#SwisherSweets  #Swisher  #SinceDayOne  #SmokeBreak,False
242,242,swishersweets 607,Don’t show up to the party emptyhanded What blend are you gripping rn    ,False,False,#WildRush  #EncoreEdition  #SwisherSweets  #Swisher  #SinceDayOne  #SmokeBreak  #LightItUp,False
243,243,swishersweets 161,Stock up on your favorite Swisher Sweets Gear and enjoy 25 OFF Link in Bio ,False,False,#SSGear  #MemorialDaySales,False
244,244,swishersweets 74,Theres nothing like that Swisher Sweets OG Red Cigarillo Whos firing one up tonight ,False,False,#SSClassicCigarillos,False
245,245,swishersweets 60,The best part of the cooler weather is warming up with that special smoke buddy Tag ‘em or send this post to let them know it’s time to burn one tonight ,False,False,#LifeIsSweet,False
246,246,swishersweets 808,The baddest blueberry ,False,False,#SwisherMINI,False
247,247,swishersweets 48,Y’all feel that chill The nights are getting longer and the weather is getting cooler Throw it up if you’ve been waiting all year for these twilight temps ,False,False,#LifeIsSweet,False
248,248,swishersweets 767,Thanks homie,False,False,None,False
249,249,swishersweets 773,Now this is why exist Whats your plan and who are you spending it with,False,False,#backyards  #party ,False
250,250,swishersweets 798,Warm up your winter with Swisher Sweets Mango,False,False,None,False
251,251,swishersweets 559,The best new artists and the hottest headliners in hiphop are taking the stage tonight Follow our story for live coverage all night long    ,False,False,#NOLATakeover  #SwisherArtistProject   #SwisherSweets,False
252,252,swishersweets 565,Go to our story and answer trivia questions about NOLA Takeover for a chance to win tickets    ,False,False,#SwisherSweets  #Swishers  #SwisherArtistProject  #NOLAHipHop  #MGK  #Est4life  #GucciMane  #laflare1017  #FettyWap1738  #Desiigner  #Panda  #NOLA  #NewOrleans,False
253,253,swishersweets 203,Natural Leaf Nothing Better,False,False,None,False
254,254,swishersweets 217,Who says your WFH threads can’t be this cute ,False,False,#SSGear,False
255,255,swishersweets 571,Whos still in weekend mode     ,False,False,#SwisherSweets  #Swishers  #SmokeBreak  #SinceDayOne  #AnimalPrint  #MondayMotivation  #Peach,False
256,256,swishersweets 549,How are we supposed to get anything done when all we can think about is how awesome the 2018 was Check out the highlight reel    ,False,False,#SwisherArtistProject  #SwisherSweets  #NOLATakeover  #SwisherArtistProject,False
257,257,swishersweets 575,Plotting on how to takeover 2019 Share your goals for the New Year below     ,False,False,#SwisherSweets  #Swishers  #SmokeBreak  #SinceDayOne  #ThursdayThoughts  #Hustle  #LightItUp  #TearIntoTheWeekend  #Pregame  #Afterparty  #Concert  #LiveMusic  #ComeUp,False
